col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,total_quantity,augmented_quantity,FU,City,CEP,date_time_login,date_time_confirm,TARGET
-1829.5376677204167,-812.6421814343373,406.60728728445577,315.21570861567017,1506.3026478177626,858.108950566211,128.2538429990159,-264.0632277950808,123,569,MG,Contagem,32372200,2022-03-03 20:25:33,2022-03-03 20:25:54,0
-106.84508005928772,591.0652530827538,560.6172860206196,-173.00710458449126,-973.227423659241,-2097.0566662714064,-1568.4745399878948,-564.2726760084219,101,22,SP,Campinas,13025280,2022-04-14 10:51:01,2022-04-14 10:51:13,0
-956.5986660348908,96.0200854950639,2051.4724687286657,677.7504485455931,-966.3154753943754,-577.2811296931718,-1027.2648721654487,1514.0044691526832,109,209,MG,Belo Horizonte,30290240,2022-03-01 02:25:50,2022-03-01 02:26:08,0
-907.6236397209233,286.7572150608111,383.6070475848734,792.3894211785558,-728.9392401578782,-1074.7672022285674,1082.4984442522168,-37.41459351011134,132,824,RJ,Rio de Janeiro,21043340,2022-03-15 09:39:39,2022-03-15 09:40:01,0
1637.3125950918,31.759569705451778,243.55564641519896,679.1893726009247,440.20835222808626,1093.1684579890102,-86.69030001038645,39.32858818326306,122,542,SP,São Paulo,8253410,2022-03-08 10:42:38,2022-03-08 10:42:46,0
-572.9547913412493,640.41379078062,1209.671940070734,1644.8003182783793,-775.6821234482292,128.97931511440407,572.2873676445258,343.6823342756259,132,824,SP,Campinas,13070073,2022-05-08 13:01:56,2022-05-08 13:02:09,0
-231.5305083962846,1138.2179640268712,964.0777305921287,-1115.9088674429017,516.7265436745123,275.3796542164479,1220.5765502726317,976.1256584104043,133,854,RJ,Belford Roxo,26110675,2022-05-14 09:02:44,2022-05-14 09:02:53,0
43.357472920109075,-861.5341655679846,-398.1314657507208,405.50526391273644,1186.3535814129677,-1344.52878773019,922.0931784639754,13.431763222735249,103,67,MG,Belo Horizonte,30290240,2022-04-01 21:34:26,2022-04-01 21:34:44,0
902.56142967182,438.0945662287042,-1261.7978027272236,755.0886991338037,1848.0304333528163,-996.6316158417342,-43.33649740882807,-1459.872208449839,132,824,ES,Serra,29182168,2022-03-15 18:42:20,2022-03-15 18:42:34,1
-362.7937239979298,-188.58055554460904,-162.08719218063183,-1446.6890663214524,1026.622362583572,-1142.191748138404,-260.1914509562248,-87.29068649092966,125,625,MG,Belo Horizonte,31510010,2022-05-16 21:32:38,2022-05-16 21:32:51,0
1629.1854424818257,471.6217237186887,-266.01926655133656,-223.6580806125507,-654.4592827252459,-137.41942706779824,578.8109489860101,-9.252745885473423,116,384,RJ,Rio de Janeiro,23092260,2022-05-31 01:19:58,2022-05-31 01:20:17,0
-128.06925648928038,-813.1261135167676,1090.0095059772746,-841.2699699453281,-64.80445280882012,866.8798345195855,1104.4790200540074,-58.21611099313246,133,854,MG,Belo Horizonte,30622048,2022-05-21 08:11:17,2022-05-21 08:11:30,0
-659.3678272143226,296.22832517058015,6.814224514856021,-791.0662183826637,-782.8379218381699,-652.0732254963696,-1178.456322256579,369.6313470007998,121,515,MG,Belo Horizonte,30290240,2022-02-27 20:20:43,2022-02-27 20:21:00,0
-531.6593978861601,442.15312157164925,-700.6406092412092,329.34687206760714,-1152.864092470043,617.3132913997277,139.87763129229626,110.35578913094098,111,257,MG,Juiz de Fora,36030330,2022-06-03 14:05:15,2022-06-03 14:05:34,0
157.04963010844884,382.18060762395794,-559.8754366887844,1175.2802153511607,-145.92832755646117,-1029.2988651020619,-430.56872373371436,410.7049123202317,119,462,MG,Uberaba,38055480,2022-03-19 07:00:04,2022-03-19 07:00:22,0
-256.5795717322996,-236.96816156073405,-536.5537900146211,-1154.9949151496537,-950.8047792208642,-935.1489590587828,1085.697334190761,232.51585269778968,97,1045,SP,São Paulo,8420400,2022-04-29 04:27:43,2022-04-29 04:28:00,0
-565.2894061367214,222.98691895391505,285.85908483421923,-226.7615693359616,691.3921418525922,-415.088014433516,-522.9220831214427,566.9345830175045,127,681,ES,Vila Velha,29101524,2022-05-13 22:21:32,2022-05-13 22:21:45,0
-479.18915917186166,430.24733083348224,-431.33699042642826,611.2875701386073,289.3029503715144,-536.1444901708202,257.68798063747386,322.2370446695575,110,233,SP,São Paulo,8411200,2022-04-13 07:06:11,2022-04-13 07:06:32,0
-862.3645146322964,-1388.0711956739112,-330.07772101699675,-545.4179162507908,-2712.9877889596046,-476.57711749761893,338.361936339954,279.6791697003495,100,0,RJ,Rio de Janeiro,21321090,2022-06-06 13:54:57,2022-06-06 13:55:13,0
-1543.7786222601276,294.9792545323931,416.61203345760845,-858.3326026212931,678.9891710494989,-1319.8557354358272,-329.9827103216825,-372.48672665953484,121,515,MG,Contagem,32046360,2022-03-23 05:16:07,2022-03-23 05:16:27,1
-301.30148631454813,-168.42290460694878,30.684119555552176,35.75084117139598,-685.2427789168862,-651.4796208960431,-411.68838785154406,653.7173695775252,125,625,ES,Serra,29182480,2022-05-24 07:31:14,2022-05-24 07:31:27,0
-1240.9463887876059,-889.8313238616207,-507.3809888628042,1478.1760592131116,-683.3297762110409,-100.92226728041985,-1696.4554930962404,241.55311944173633,122,542,MG,Belo Horizonte,30622048,2022-03-19 04:24:58,2022-03-19 04:25:06,0
-838.2519539239336,605.9089365304108,-245.37062350839363,1210.1536757940019,-1536.996984028497,447.7964766359533,-1416.3795554850874,946.0745798126268,113,307,RJ,Rio de Janeiro,21043340,2022-05-04 22:55:12,2022-05-04 22:55:29,0
-209.2343815178145,780.3866189360041,-269.1599517184498,-533.9831035374355,1309.6559408172582,-977.9791187475994,-418.86708537689225,303.6085968427226,115,358,SP,São Paulo,8411200,2022-03-17 08:15:26,2022-03-17 08:15:40,0
-721.0237089461968,-225.65891146591173,-449.12763704522575,342.24439819318144,-1556.256063752681,-1081.5474352183346,-720.6649319233137,-147.75755491198294,130,766,SP,São Paulo,8412006,2022-02-19 00:51:05,2022-02-19 00:51:23,0
-55.42317120099236,-631.6816753020526,626.6188752905382,1152.7764037660615,565.9807885379489,-695.2528479806016,270.5117097311028,410.86558850346717,131,795,SP,São Paulo,8411200,2022-05-16 00:42:29,2022-05-16 00:42:44,0
-545.1922905185347,-398.79434418594417,-1594.6853768817616,-955.1624275030431,-1246.0855631606123,-827.1737824168885,-807.5756825641807,364.55616657772555,124,597,MG,Contagem,32050150,2022-03-20 02:28:58,2022-03-20 02:29:15,0
-721.5054324819336,710.2410008466295,-457.17549460136695,-736.9149064070485,750.054768861479,1240.7285571925274,260.53181523670304,1227.5206382772953,101,22,ES,Cariacica,29158817,2022-03-13 16:26:54,2022-03-13 16:27:14,0
-485.5613321936138,-1510.0504953770492,22.041785253000484,90.29427478056864,-1212.13931166063,-1232.7978385032675,172.83051115396248,-222.8351843711729,123,569,RJ,Nova Iguaçu,26089250,2022-06-03 09:20:56,2022-06-03 09:21:17,0
405.39796907162213,-511.76357212536334,594.9404830738338,16.494184901630252,-602.8412242219922,1242.6628721450898,-124.41508335257055,1958.3275032309612,127,681,RJ,Nova Iguaçu,26220320,2022-05-31 04:13:38,2022-05-31 04:13:54,0
854.8890688353036,-162.26855904164134,994.0402502127416,-55.597712817177914,-1005.5386042468145,293.3967323795686,-331.8913432799072,54.033582789625,132,824,SP,São Paulo,8253410,2022-06-04 05:43:18,2022-06-04 05:43:33,0
-546.2265407254298,-402.1725356491484,2120.3455396606014,-1378.1298896336716,92.58866744430625,-1229.5567668098386,-1356.1518228991242,-186.61422534246128,118,436,RJ,Rio de Janeiro,23092260,2022-04-29 09:55:26,2022-04-29 09:55:45,0
-1123.2667122464084,1292.1277254264176,-231.83807745817475,990.4810566711853,-1384.0876925485688,259.92486141296763,-720.2818709408906,779.1257559900126,142,18,SP,São Paulo,8420400,2022-03-24 01:04:17,2022-03-24 01:04:34,0
-1800.1830209337577,-50.27802998396351,-280.6221778539691,-86.40563559681738,1559.3311811170267,2381.8147439767345,-358.0705444208992,682.8022877006437,122,542,SP,São Paulo,8420400,2022-03-09 13:36:28,2022-03-09 13:36:37,0
-909.7221599132654,-255.65530998964752,719.5571652953523,-612.8497592262438,-1803.1504450962846,646.5203094289685,884.6342919190372,1034.9283974685377,123,569,RJ,Belford Roxo,26140670,2022-03-16 00:39:21,2022-03-16 00:39:36,0
1750.6424719024815,156.5928819984906,285.02016491031526,589.5526525168865,-506.84661772132307,743.0163877004042,1460.3263476500927,-43.16816462718549,129,737,SP,São Paulo,8420400,2022-02-21 19:14:32,2022-02-21 19:14:43,0
-27.045289591512844,-661.5178686855858,-168.31974765914853,-826.6701453993459,-265.75828387103076,816.1317485435541,58.67094157965608,1326.6163166479355,110,233,ES,Vitória,29090660,2022-04-25 20:22:01,2022-04-25 20:22:14,0
-698.1288174939157,908.6755501193927,-1065.929568722594,1043.1697281100367,-1470.7924995682474,-98.9417028995947,1288.7973667495983,654.1112465832638,115,358,SP,Guarulhos,24730003,2022-03-18 00:23:12,2022-03-18 00:23:25,1
-199.00016288973697,193.33279164214355,72.74066873687828,-548.5457103646046,597.860101664765,-935.9444456835298,-13.530475228445788,131.27107087956037,117,409,RJ,Rio de Janeiro,23580304,2022-06-14 06:58:05,2022-06-14 06:58:13,0
1521.4667257140966,-795.6259877753342,-650.7819455285625,-859.9625289291731,-980.6948219989563,768.8130111443589,70.98031603405755,738.0788157824195,112,282,RJ,Nova Iguaçu,26040115,2022-04-30 08:51:19,2022-04-30 08:51:32,0
50.50740394385889,653.9171498900084,846.6625244669532,579.9929179729928,700.032826836952,-362.6464881228293,379.73731431193943,59.64999389479111,116,384,MG,Betim,32672374,2022-03-11 03:19:07,2022-03-11 03:19:28,0
-87.83278185418423,-1299.707604914534,709.2379787774464,649.4002975791665,-597.821641852135,-230.2607247972837,-495.35190373059254,603.8246567380125,104,90,MG,Belo Horizonte,31510010,2022-05-29 21:29:42,2022-05-29 21:29:56,0
947.855029022815,-795.0190676671366,77.26055416856991,844.576587124277,365.45302566653237,-359.3793291568625,-24.61281448041907,21.04925643335971,121,515,SP,São Paulo,8420400,2022-05-02 05:26:44,2022-05-02 05:27:01,0
-609.5804649296675,-160.95438938941817,1049.7870785711004,-636.6495275781896,-536.3637051979466,287.7110627135031,1297.375282925105,945.9249116787904,124,597,RJ,São Gonçalo,24730002,2022-06-07 10:37:12,2022-06-07 10:37:27,0
-667.8963942460641,804.2119886244482,117.55586192458519,941.3277040102003,-869.032660052357,228.83639147402147,333.5192522779344,902.4812644255924,100,0,SP,São Paulo,8411200,2022-06-07 18:00:05,2022-06-07 18:00:15,0
-390.15895730969567,-446.2692032410903,-385.72903649301145,955.9347654178735,572.4036699306141,488.32912208826144,-1560.4773712133078,1421.645038219309,122,542,SP,São Paulo,8253410,2022-03-18 09:09:04,2022-03-18 09:09:12,0
-80.39934258607202,77.95831602381205,-1009.0518696703725,1499.487444323394,328.5717744496943,-1418.4263760804686,1028.9172996307716,-250.36141461765854,110,233,SP,São Paulo,8040220,2022-05-17 18:33:02,2022-05-17 18:33:21,0
-214.3992022723533,870.7588101343438,-2009.9548216530486,-134.02599218190642,2.060975457430292,387.67912178129615,-139.8659282252956,1446.1161823843922,126,652,SP,Guarulhos,7176191,2022-04-14 02:51:36,2022-04-14 02:51:48,0
-92.69575294532486,1162.9313530890138,-153.78244185686992,546.86830983747,-810.9786603339248,-1131.1658145322542,893.3633123898684,115.75299910454362,116,384,SP,São Paulo,8411200,2022-03-18 04:22:31,2022-03-18 04:22:48,0
-1032.1099071201938,-176.77279812378038,-1601.664075807533,-1356.926889224475,-1830.4200407082515,-281.0535155325032,412.22725217630904,374.5451515430021,144,81,ES,Cariacica,29149650,2022-03-30 07:23:44,2022-03-30 07:23:55,0
-2210.6385593155437,-224.91637064786198,278.091767252522,978.932389572564,1149.504864058244,1649.6941275777513,-641.6744343207365,332.0455045009567,107,161,SP,São Paulo,8040220,2022-06-03 20:57:01,2022-06-03 20:57:16,0
2507.46160118495,-813.3592009959651,215.05263763132007,41.7458655306337,-717.6221738503026,187.24585082227256,429.684673631753,-152.27585635735892,113,307,SP,São Bernardo do Campo,9792030,2022-05-16 19:37:51,2022-05-16 19:38:04,0
474.6670300784204,-1549.235583569317,1393.062516688631,-63.981858014451376,702.1854624355868,1285.7329001484106,-243.80886995816488,1454.0059210840968,110,233,SP,Sorocaba,18105526,2022-05-28 03:53:08,2022-05-28 03:53:17,0
-830.1190976223062,-179.7672804360685,-405.83835672438255,690.7555691787119,-1219.580092193604,86.60702997290564,-530.3331411097836,702.3961952428673,121,515,RJ,Rio de Janeiro,23580304,2022-05-13 04:58:20,2022-05-13 04:58:32,0
-846.1970151495269,-1237.8343140254367,-469.5026726584809,482.4908462044042,-1216.6551842258248,-47.484054025632275,90.06936602977389,615.0247784134568,104,90,ES,Serra,29182168,2022-03-01 20:18:00,2022-03-01 20:18:18,0
-1412.557752537532,1774.6138892549027,-1932.5033405233203,20.873299460164176,-939.5014318870781,-354.22386854882035,307.6804924613982,1891.5360235464136,110,233,MG,Belo Horizonte,30290240,2022-02-23 15:28:28,2022-02-23 15:28:41,0
24.391952038020825,-908.1154072790803,325.57093454181813,-612.3178598738601,-358.657320904829,939.387626056746,-737.3258277845975,1316.6827132352828,122,542,MG,Juiz de Fora,36030330,2022-05-03 10:28:01,2022-05-03 10:28:13,0
-492.91519011763415,-244.0290123992201,-548.7907521656705,-51.25301526723931,-1487.6638752240488,-515.5029298813732,-291.50398894153716,579.2700577873622,119,462,SP,São Paulo,8253410,2022-04-15 11:15:10,2022-04-15 11:15:24,0
1153.0631262986094,-681.4773096625897,388.9131233010761,642.3018583082306,-1307.1464834304602,649.3488675477009,-749.7965377760535,694.8340291854167,110,233,SP,São Paulo,8253410,2022-04-08 18:31:35,2022-04-08 18:31:54,0
-141.47660162683593,1129.5948768383455,-2011.0688886149292,-143.95415309029661,-2666.319051309787,-2175.8544362093885,653.8644880084184,-825.6063794718993,130,766,RJ,Rio de Janeiro,23580304,2022-04-09 14:52:50,2022-04-09 14:53:01,0
-649.1403094805914,333.8181312873332,638.1814656560406,1495.0459815612148,-3208.618081035843,-1700.885995620345,-519.665307321157,-536.7245814570629,120,488,RJ,Rio de Janeiro,21060640,2022-03-20 14:54:18,2022-03-20 14:54:34,0
227.00699065991313,1558.6877208066537,1106.8990602388217,974.4898654680434,-809.977190634123,498.976377213681,16.73189895081026,477.90433994704216,110,233,RJ,Rio de Janeiro,21321090,2022-02-17 14:46:11,2022-02-17 14:46:28,0
728.1964963263372,862.261981841368,1451.2747061664104,-1332.5181435984432,-652.5987121281803,297.0944001607115,-257.7142116763794,-181.82991862737055,137,974,RJ,Nova Iguaçu,26220320,2022-06-04 21:47:37,2022-06-04 21:47:53,0
353.87460767467235,-399.0705946927902,-1332.5085085577537,-432.3775428804094,136.04310918236547,892.7864881837457,-452.83215415373206,-215.29589402070036,125,625,SP,São Paulo,8420400,2022-04-29 03:28:14,2022-04-29 03:28:32,0
-263.0156364730794,-959.5942649063442,258.90919301338386,-2028.2629399416128,-2740.1115241704465,-1160.7692050926448,1095.1378813281199,180.66061331344247,127,681,SP,São Paulo,8420400,2022-05-20 13:58:35,2022-05-20 13:58:45,0
-96.94597571753701,-940.9602436246608,-658.1810855075704,-333.98615609035346,447.0076293291309,-120.61924754136442,685.8235951600437,75.50733874390741,102,44,SP,São Paulo,8253410,2022-06-13 09:57:48,2022-06-13 09:58:10,0
-284.0969909440335,-157.30972175063437,1132.3667500362785,-210.62750944534173,640.0778662559859,-416.32799714263126,-1622.8707158233294,757.4679789777545,102,44,SP,São Paulo,8411200,2022-04-19 07:39:10,2022-04-19 07:39:21,0
-976.1990332368832,-78.73136141023359,74.12367477143052,-406.44032950631174,-820.0260627301498,218.9958500626613,-66.5174338903893,92.51207231847856,123,569,SP,Guarulhos,7176191,2022-04-01 09:51:13,2022-04-01 09:51:31,0
1853.6005977106408,-849.5750290103114,461.65304918887256,-186.50867292399653,-1246.2751787579905,142.19833851576848,360.98259244219514,897.5266992856614,116,384,SP,São Paulo,8420400,2022-04-20 11:15:50,2022-04-20 11:16:03,0
-629.3850557890075,-822.0248236819465,-1305.3958066957887,150.49773885076516,-2643.2175947474375,-1684.3299982511548,-1852.0343742488183,-584.7621221181878,115,358,RJ,Rio de Janeiro,23580304,2022-06-02 12:57:44,2022-06-02 12:58:00,0
-204.89990285429354,169.32215181968726,876.5925486795298,900.2067172826722,-708.2241603541204,-1051.0038277291062,124.26043570359356,268.15167255622754,108,184,MG,Juiz de Fora,36080330,2022-02-26 08:26:56,2022-02-26 08:27:03,1
-509.5039794219354,-437.3549312584198,200.90621886764367,-12.496040724600023,-1315.8056878660045,-683.5158914531064,684.4809162736898,597.838190611951,128,709,SP,São Paulo,8253410,2022-06-11 11:43:11,2022-06-11 11:43:20,0
-564.9292818127462,-215.4835457940702,1164.6309892757315,-172.32462980704827,-2130.9435279110476,-684.5232087195487,297.17960321766344,504.37002447454057,113,307,MG,Belo Horizonte,30421314,2022-03-15 23:14:24,2022-03-15 23:14:37,0
2696.8085827676464,893.6501720059264,11.247132632152253,501.2774576810543,-2748.7238477099354,-1518.6063676229182,198.4608382284067,87.68265070807155,128,709,MG,Contagem,32260090,2022-05-19 18:59:54,2022-05-19 19:00:06,0
999.612033139135,-724.9664014269363,1133.0011131908582,2205.393267618785,-388.00480756560944,-140.75398774898753,85.3042911097751,964.0727002801934,124,597,MG,Belo Horizonte,30421314,2022-03-06 09:16:14,2022-03-06 09:16:24,0
-384.2551223887689,571.730675677477,793.0087816165515,-445.1160228349131,573.305912337808,544.2024231778656,263.49496922981217,1114.7705515011833,105,113,MG,Juiz de Fora,36092070,2022-03-23 03:40:23,2022-03-23 03:40:36,0
-722.4716110622666,1902.735195180229,525.6536746690477,-1128.8618269025555,1367.8011922361236,1289.4917073932663,-1370.0115669516802,1755.2238241984728,141,1097,SP,São Paulo,8253410,2022-04-05 03:24:50,2022-04-05 03:25:05,0
-1458.8654394391601,144.02232814745042,-114.60095487842202,-695.8818634949951,-5227.444476645377,-613.6555953832118,133.46706069441902,10.387174532280863,140,1066,MG,Betim,32604158,2022-03-05 12:51:03,2022-03-05 12:51:15,0
-856.7884099297019,-471.59972360809803,-292.0582574423927,-631.1472163568313,-3332.230437437997,-1776.3313684357395,172.4562261023866,-410.60639539973505,110,233,MG,Uberaba,38060030,2022-05-25 22:09:04,2022-05-25 22:09:14,0
-1593.906305378825,-67.57609678626945,-1339.2905696737635,-177.35553257832677,-639.4655256894933,-412.4267386572934,-1277.5344287177156,-429.04819640579757,153,378,RJ,São Gonçalo,24730004,2022-03-28 01:28:15,2022-03-28 01:28:30,0
255.30765533478578,-116.41449345783563,519.4094891228817,-1236.3032079813192,610.9360542243576,516.3133711081605,-0.869655237281397,1106.3435156306514,111,257,SP,São Paulo,8040220,2022-05-08 18:05:19,2022-05-08 18:05:41,0
1520.8452955520343,-761.1922394066013,-1247.3038646403409,274.1170145740371,-1679.8514371089038,450.18878718304813,-772.3444053768025,857.1429741111931,124,597,SP,São Bernardo do Campo,8040220,2022-06-06 19:37:00,2022-06-06 19:37:18,1
-1125.084194761791,316.5361077612954,-451.8402969881189,1127.982396368178,-2654.2612286449958,-1671.7853763372368,500.3963186157626,-578.5819487181885,138,1004,ES,Vitória,29090790,2022-03-14 23:25:15,2022-03-14 23:25:27,0
-579.573102380329,-211.5359206398639,-572.4652797959653,792.6928398169612,-2084.03263971063,-886.9197759541227,914.2166287023821,-5.068199035779397,137,974,ES,Vitória,29072305,2022-06-04 19:05:42,2022-06-04 19:05:54,0
-116.43571735198783,796.259519058413,522.4847828423098,-908.4098199293182,1916.1362310000768,-1027.3481456344118,1038.9285247829382,207.8785784791628,133,854,MG,Belo Horizonte,30622048,2022-05-12 14:24:16,2022-05-12 14:24:26,0
2001.0015540777385,1010.6021604393158,198.93521725044064,1131.3005354220797,-60.24830341169238,424.82799451861393,-624.9159730520204,-121.9014536743968,109,209,RJ,São Gonçalo,24730003,2022-05-20 00:46:13,2022-05-20 00:46:26,0
-812.4416315898372,-537.7997460849459,57.306160453823054,1833.5789092988637,-1469.3598973327219,-94.94255961568206,-709.4955696275799,522.7860430616955,102,44,MG,Belo Horizonte,8411200,2022-04-22 06:36:57,2022-04-22 06:37:16,1
-57.390636069965865,-1058.8653149581087,-829.5695438751052,-606.5811241506118,985.2779813459275,-1453.5624502145404,-888.0952501461265,-102.00654809075962,128,709,RJ,Rio de Janeiro,23580304,2022-04-16 06:14:14,2022-04-16 06:14:28,1
796.2617816550821,-145.67280566468645,-309.6153719367639,-533.9096418945151,-1290.9356709776603,178.0649345190193,-369.30800099870396,311.79690226632823,106,137,ES,Serra,29182480,2022-04-05 04:00:10,2022-04-05 04:00:27,0
-641.9744596581505,-1434.932537928395,1034.4617251126383,-930.4390863622289,-1517.363839098222,-1884.5565143971985,-108.94690483594273,-641.9917242059684,121,515,ES,Vila Velha,29101685,2022-03-01 06:59:42,2022-03-01 07:00:01,0
-1830.262833740938,-894.4386766780543,155.5623957652067,1891.1208688697304,-1488.6797122113749,-115.32370879264579,409.58578387104865,-836.5019184761842,141,1097,SP,São Paulo,8253410,2022-04-19 08:05:18,2022-04-19 08:05:38,1
-474.9418459930316,-1753.5609557588466,-642.2125357632132,365.88713481003003,-1792.2584367678899,-1717.2312203074039,826.2464653698075,-412.7986850230523,111,257,RJ,Rio de Janeiro,21321090,2022-05-01 07:56:02,2022-05-01 07:56:22,0
-596.7938668276961,-722.8438496036308,-427.56287028427164,446.36468202009104,-614.052501465361,-465.89247440558586,-813.8235451468771,401.85760369016253,106,137,MG,Juiz de Fora,36087250,2022-02-24 19:22:18,2022-02-24 19:22:31,0
-1435.2591448861504,-618.5099361358407,336.4795484776365,545.1765235530479,-614.7956382290077,629.976951133722,256.4076519309706,737.882335272072,124,597,SP,São Paulo,8040220,2022-05-04 01:11:05,2022-05-04 01:11:20,0
-230.14060845930314,121.63625617017473,802.3249161796718,435.6067012801783,-559.6195362235522,323.8276293147767,292.8904442152943,-712.9361835795241,113,307,MG,Belo Horizonte,31510010,2022-04-18 04:19:27,2022-04-18 04:19:45,0
-259.665067790368,-721.6324636492201,-609.1482324405672,847.8952635803388,1603.6551211480848,2110.222300875022,-1589.7655588881448,-150.41416582828342,128,709,ES,Serra,8420400,2022-04-04 08:41:11,2022-04-04 08:41:32,1
-804.223825994983,-1018.6786010494064,291.84847503140696,-997.0941620568494,-732.3196291868891,600.5398995707255,-889.9937047848024,1058.8517856146614,119,462,RJ,Belford Roxo,26140670,2022-03-26 23:02:12,2022-03-26 23:02:24,0
-336.88436881388657,-1323.4608862661794,500.7079896352366,1488.7960926040619,-1477.3234300854622,586.4812905751417,-551.3318563400363,671.1733161921162,103,67,RJ,Rio de Janeiro,21043340,2022-06-16 01:09:38,2022-06-16 01:09:49,0
277.7669142326848,609.1362166838481,125.29375687278,-164.52672839461624,2004.7715814077048,-1846.1849963595494,172.67969132644114,-1556.0715997843583,130,766,ES,Vila Velha,29101563,2022-03-12 16:02:26,2022-03-12 16:02:38,0
-1049.8169936784723,442.6505029576797,750.0258702502742,-510.47407188308205,293.0680968304542,121.07939205937184,-567.878263382675,-639.8144764954338,108,184,SP,São Paulo,8040220,2022-04-30 13:55:27,2022-04-30 13:55:46,0
2269.265843219928,-538.7970565916535,788.6615872230458,818.0216462874632,-1048.9783911184643,83.01496716317894,-141.1278999961491,896.7393407167909,117,409,RJ,Rio de Janeiro,21321090,2022-06-16 13:01:25,2022-06-16 13:01:43,0
-618.7695565323386,974.926904160772,260.2993500356125,119.9178827483081,-3750.1361098996745,-2592.6001097395597,354.8036389720234,-1043.175393931293,116,384,MG,Uberaba,38055480,2022-05-16 02:04:40,2022-05-16 02:05:02,0
-1194.9489314982088,-336.7204058300575,-640.6857492496631,460.3171029029328,254.16225009028608,855.1962189977195,-412.80743243980237,619.4828086117491,115,358,MG,Uberaba,21321090,2022-03-27 06:07:01,2022-03-27 06:07:12,1
-445.30339137398715,-1250.6851556087736,-1131.6264452011446,302.33248411511806,669.4392685315264,268.09241631289285,-533.8327710163711,925.2387319084212,126,652,MG,Belo Horizonte,30622048,2022-06-15 09:36:56,2022-06-15 09:37:08,0
-1426.0462460555887,-268.30113683753933,207.74746942991152,964.0150234528162,456.13269725326734,259.2372852770198,440.81725661855,887.020374035728,132,824,SP,Sorocaba,18020020,2022-05-06 13:22:07,2022-05-06 13:22:22,0
-65.3838482254935,-292.0326400027334,658.8206861724017,102.16410450550278,27.019501421264724,-1149.3605112055554,-764.18020248362,36.281589460756436,117,409,MG,Betim,32672374,2022-02-21 22:19:41,2022-02-21 22:20:01,0
-1039.6512709588396,-146.18927422069652,-513.1772097424638,650.441243228353,-1007.7779990277015,42.86513109319472,-162.5871003306838,757.3125004082716,100,0,SP,São Paulo,8253410,2022-04-17 08:58:46,2022-04-17 08:58:56,0
-612.1660304653004,535.5072615967359,-70.81903684514432,-725.1395098152553,-1768.2182675430258,-1670.378917278184,836.5820406569744,-366.31395313342193,136,944,SP,São Paulo,8411200,2022-05-03 00:15:03,2022-05-03 00:15:21,0
2770.347871946535,187.8894801041985,-520.186718665604,-206.7367039625812,-582.099697669414,1041.7070900142194,-154.69601136128875,429.16223431410634,130,766,SP,São Paulo,8253410,2022-04-28 06:15:22,2022-04-28 06:15:34,0
